"election_cycle","report_date","region","elections","keyword","spend_usd"
"US-Federal-2018",2019-08-12,"US","US-Federal","elizabeth warren",386000
"US-Federal-2018",2019-08-05,"US","US-Federal","elizabeth warren",381600
"US-Federal-2018",2019-07-29,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-07-22,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-07-15,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-07-08,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-07-01,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-06-24,"US","US-Federal","beto o rourke",244600
"US-Federal-2018",2019-06-17,"US","US-Federal","beto o rourke",234100
"US-Federal-2018",2019-06-10,"US","US-Federal","beto o rourke",226400
"US-Federal-2018",2019-06-03,"US","US-Federal","beto o rourke",210800
"US-Federal-2018",2019-05-27,"US","US-Federal","beto o rourke",206100
"US-Federal-2018",2019-05-20,"US","US-Federal","beto o rourke",200800
"US-Federal-2018",2019-05-13,"US","US-Federal","beto o rourke",190900
"US-Federal-2018",2019-05-06,"US","US-Federal","beto o rourke",186900
"US-Federal-2018",2019-04-29,"US","US-Federal","beto o rourke",182900
"US-Federal-2018",2019-04-22,"US","US-Federal","beto o rourke",178400
"US-Federal-2018",2019-04-15,"US","US-Federal","beto o rourke",150100
"US-Federal-2018",2019-04-08,"US","US-Federal","beto o rourke",151300
"US-Federal-2018",2019-04-01,"US","US-Federal","beto o rourke",150100
"US-Federal-2018",2019-03-25,"US","US-Federal","beto o rourke",152400
"US-Federal-2018",2019-03-24,"US","US-Federal","beto o rourke",152400
"US-Federal-2018",2019-03-18,"US","US-Federal","beto o rourke",150100
"US-Federal-2018",2019-03-11,"US","US-Federal","beto o rourke",140400
"US-Federal-2018",2019-02-24,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2019-02-18,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2019-02-11,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2019-02-04,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2019-01-28,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2019-01-21,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2019-01-14,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2019-01-07,"US","US-Federal","beto o rourke",128900
"US-Federal-2018",2018-12-10,"US","US-Federal","beto o rourke",125800
"US-Federal-2018",2018-12-03,"US","US-Federal","beto o rourke",128900
"US-Federal-2018",2018-11-26,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2018-11-19,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2018-11-12,"US","US-Federal","beto o rourke",129500
"US-Federal-2018",2018-11-05,"US","US-Federal","beto o rourke",120600
"US-Federal-2018",2018-10-29,"US","US-Federal","beto o rourke",105300
"US-Federal-2018",2018-10-22,"US","US-Federal","beto o rourke",90900
"US-Federal-2018",2018-10-15,"US","US-Federal","beto o rourke",69500
"US-Federal-2018",2018-10-09,"US","US-Federal","beto o rourke",59200
"US-Federal-2018",2018-10-01,"US","US-Federal","beto o rourke",48400
"US-Federal-2018",2018-09-24,"US","US-Federal","beto o rourke",38500
"US-Federal-2018",2018-09-17,"US","US-Federal","beto o rourke",37300
"US-Federal-2018",2018-09-10,"US","US-Federal","ron desantis",37300
"US-Federal-2018",2018-09-03,"US","US-Federal","ron desantis",37300
"US-Federal-2018",2018-08-27,"US","US-Federal","ron desantis",35500
"US-Federal-2018",2018-08-13,"US","US-Federal","aclu",25200
"US-Federal-2018",2019-12-02,"US","US-Federal","pete buttigieg",673300
"US-Federal-2018",2019-11-25,"US","US-Federal","pete buttigieg",673300
"US-Federal-2018",2019-11-20,"US","US-Federal","pete buttigieg",665300
"US-Federal-2018",2019-11-18,"US","US-Federal","pete buttigieg",659100
"US-Federal-2018",2019-11-11,"US","US-Federal","pete buttigieg",628800
"US-Federal-2018",2019-11-04,"US","US-Federal","pete buttigieg",609800
"US-Federal-2018",2019-10-28,"US","US-Federal","pete buttigieg",581900
"US-Federal-2018",2019-10-21,"US","US-Federal","pete buttigieg",567400
"US-Federal-2018",2019-10-14,"US","US-Federal","pete buttigieg",518800
"US-Federal-2018",2019-10-07,"US","US-Federal","pete buttigieg",499100
"US-Federal-2018",2019-09-30,"US","US-Federal","pete buttigieg",400900
"US-Federal-2018",2019-09-23,"US","US-Federal","pete buttigieg",395400
"US-Federal-2018",2019-09-16,"US","US-Federal","pete buttigieg",394500
"US-Federal-2018",2019-09-02,"US","US-Federal","kamala harris",388800
"US-Federal-2018",2019-08-26,"US","US-Federal","kamala harris",388100
"US-Federal-2018",2019-08-19,"US","US-Federal","kamala harris",387400
"US-Federal-2018",2019-08-12,"US","US-Federal","kamala harris",386000
"US-Federal-2018",2019-08-05,"US","US-Federal","kamala harris",381600
"US-Federal-2018",2019-07-29,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-07-22,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-07-15,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-07-08,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-07-01,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-06-24,"US","US-Federal","elizabeth warren",244600
"US-Federal-2018",2019-06-17,"US","US-Federal","elizabeth warren",234100
"US-Federal-2018",2019-06-10,"US","US-Federal","elizabeth warren",226400
"US-Federal-2018",2019-06-03,"US","US-Federal","elizabeth warren",210800
"US-Federal-2018",2019-05-27,"US","US-Federal","elizabeth warren",206100
"US-Federal-2018",2019-05-20,"US","US-Federal","elizabeth warren",200800
"US-Federal-2018",2019-05-13,"US","US-Federal","elizabeth warren",190900
"US-Federal-2018",2019-05-06,"US","US-Federal","elizabeth warren",186900
"US-Federal-2018",2019-04-29,"US","US-Federal","elizabeth warren",182900
"US-Federal-2018",2019-04-22,"US","US-Federal","elizabeth warren",178400
"US-Federal-2018",2019-04-15,"US","US-Federal","elizabeth warren",150100
"US-Federal-2018",2019-04-08,"US","US-Federal","elizabeth warren",151300
"US-Federal-2018",2019-04-01,"US","US-Federal","elizabeth warren",150100
"US-Federal-2018",2019-03-25,"US","US-Federal","elizabeth warren",152400
"US-Federal-2018",2019-03-24,"US","US-Federal","elizabeth warren",152400
"US-Federal-2018",2019-03-18,"US","US-Federal","rick scott",150100
"US-Federal-2018",2019-03-11,"US","US-Federal","rick scott",140400
"US-Federal-2018",2019-02-24,"US","US-Federal","rick scott",129500
"US-Federal-2018",2019-02-18,"US","US-Federal","rick scott",129500
"US-Federal-2018",2019-02-11,"US","US-Federal","rick scott",129500
"US-Federal-2018",2019-02-04,"US","US-Federal","rick scott",129500
"US-Federal-2018",2019-01-28,"US","US-Federal","rick scott",129500
"US-Federal-2018",2019-01-21,"US","US-Federal","rick scott",129500
"US-Federal-2018",2019-01-14,"US","US-Federal","rick scott",129500
"US-Federal-2018",2019-01-07,"US","US-Federal","rick scott",128900
"US-Federal-2018",2018-12-10,"US","US-Federal","rick scott",125800
"US-Federal-2018",2018-12-03,"US","US-Federal","rick scott",128900
"US-Federal-2018",2018-11-26,"US","US-Federal","rick scott",129500
"US-Federal-2018",2018-11-19,"US","US-Federal","rick scott",129500
"US-Federal-2018",2018-11-12,"US","US-Federal","rick scott",129500
"US-Federal-2018",2018-11-05,"US","US-Federal","rick scott",120600
"US-Federal-2018",2018-10-29,"US","US-Federal","rick scott",105300
"US-Federal-2018",2018-10-22,"US","US-Federal","rick scott",90900
"US-Federal-2018",2018-10-15,"US","US-Federal","rick scott",69500
"US-Federal-2018",2018-10-09,"US","US-Federal","rick scott",59200
"US-Federal-2018",2018-10-01,"US","US-Federal","rick scott",48400
"US-Federal-2018",2018-09-24,"US","US-Federal","rick scott",38500
"US-Federal-2018",2018-09-17,"US","US-Federal","rick scott",37300
"US-Federal-2018",2018-09-10,"US","US-Federal","rick scott",37300
"US-Federal-2018",2018-09-03,"US","US-Federal","rick scott",37300
"US-Federal-2018",2018-08-27,"US","US-Federal","rick scott",35500
"US-Federal-2018",2018-08-13,"US","US-Federal","diane black",25200
"US-Federal-2018",2019-12-02,"US","US-Federal","kamala harris",673300
"US-Federal-2018",2019-11-25,"US","US-Federal","kamala harris",673300
"US-Federal-2018",2019-11-20,"US","US-Federal","kamala harris",665300
"US-Federal-2018",2019-11-18,"US","US-Federal","kamala harris",659100
"US-Federal-2018",2019-11-11,"US","US-Federal","kamala harris",628800
"US-Federal-2018",2019-11-04,"US","US-Federal","kamala harris",609800
"US-Federal-2018",2019-10-28,"US","US-Federal","kamala harris",581900
"US-Federal-2018",2019-10-21,"US","US-Federal","kamala harris",567400
"US-Federal-2018",2019-10-14,"US","US-Federal","kamala harris",518800
"US-Federal-2018",2019-10-07,"US","US-Federal","kamala harris",499100
"US-Federal-2018",2019-09-30,"US","US-Federal","kamala harris",400900
"US-Federal-2018",2019-09-23,"US","US-Federal","kamala harris",395400
"US-Federal-2018",2019-09-16,"US","US-Federal","kamala harris",394500
"US-Federal-2018",2019-09-02,"US","US-Federal","pete buttigieg",388800
"US-Federal-2018",2019-08-26,"US","US-Federal","pete buttigieg",388100
"US-Federal-2018",2019-08-19,"US","US-Federal","pete buttigieg",387400
"US-Federal-2018",2019-08-12,"US","US-Federal","pete buttigieg",386000
"US-Federal-2018",2019-08-05,"US","US-Federal","pete buttigieg",381600
"US-Federal-2018",2019-07-29,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-07-22,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-07-15,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-07-08,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-07-01,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-06-24,"US","US-Federal","pete buttigieg",244600
"US-Federal-2018",2019-06-17,"US","US-Federal","pete buttigieg",234100
"US-Federal-2018",2019-06-10,"US","US-Federal","pete buttigieg",226400
"US-Federal-2018",2019-06-03,"US","US-Federal","pete buttigieg",210800
"US-Federal-2018",2019-05-27,"US","US-Federal","pete buttigieg",206100
"US-Federal-2018",2019-05-20,"US","US-Federal","pete buttigieg",200800
"US-Federal-2018",2019-05-13,"US","US-Federal","pete buttigieg",190900
"US-Federal-2018",2019-05-06,"US","US-Federal","rick scott",186900
"US-Federal-2018",2019-04-29,"US","US-Federal","rick scott",182900
"US-Federal-2018",2019-04-22,"US","US-Federal","rick scott",178400
"US-Federal-2018",2019-04-15,"US","US-Federal","rick scott",150100
"US-Federal-2018",2019-04-08,"US","US-Federal","rick scott",151300
"US-Federal-2018",2019-04-01,"US","US-Federal","rick scott",150100
"US-Federal-2018",2019-03-25,"US","US-Federal","rick scott",152400
"US-Federal-2018",2019-03-24,"US","US-Federal","rick scott",152400
"US-Federal-2018",2019-03-18,"US","US-Federal","elizabeth warren",150100
"US-Federal-2018",2019-03-11,"US","US-Federal","elizabeth warren",140400
"US-Federal-2018",2019-02-24,"US","US-Federal","elizabeth warren",129500
"US-Federal-2018",2019-02-18,"US","US-Federal","elizabeth warren",129500
"US-Federal-2018",2019-02-11,"US","US-Federal","elizabeth warren",129500
"US-Federal-2018",2019-02-04,"US","US-Federal","elizabeth warren",129500
"US-Federal-2018",2019-01-28,"US","US-Federal","elizabeth warren",129500
"US-Federal-2018",2019-01-21,"US","US-Federal","elizabeth warren",129500
"US-Federal-2018",2019-01-14,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2019-01-07,"US","US-Federal","ted cruz",128900
"US-Federal-2018",2018-12-10,"US","US-Federal","ted cruz",125800
"US-Federal-2018",2018-12-03,"US","US-Federal","ted cruz",128900
"US-Federal-2018",2018-11-26,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2018-11-19,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2018-11-12,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2018-11-05,"US","US-Federal","ted cruz",120600
"US-Federal-2018",2018-10-29,"US","US-Federal","beto",105300
"US-Federal-2018",2018-10-22,"US","US-Federal","beto",90900
"US-Federal-2018",2018-10-15,"US","US-Federal","phil bredesen",69500
"US-Federal-2018",2018-10-09,"US","US-Federal","heidi heitkamp",59200
"US-Federal-2018",2018-10-01,"US","US-Federal","josh hawley",48400
"US-Federal-2018",2018-09-24,"US","US-Federal","aclu",38500
"US-Federal-2018",2018-09-17,"US","US-Federal","aclu",37300
"US-Federal-2018",2018-09-10,"US","US-Federal","beto o'rourke",37300
"US-Federal-2018",2018-09-03,"US","US-Federal","beto o'rourke",37300
"US-Federal-2018",2018-08-27,"US","US-Federal","beto o'rourke",35500
"US-Federal-2018",2018-08-13,"US","US-Federal","ron desantis",25200
"US-Federal-2018",2019-12-02,"US","US-Federal","tulsi gabbard",673300
"US-Federal-2018",2019-11-25,"US","US-Federal","tulsi gabbard",673300
"US-Federal-2018",2019-11-20,"US","US-Federal","tulsi gabbard",665300
"US-Federal-2018",2019-11-18,"US","US-Federal","tulsi gabbard",659100
"US-Federal-2018",2019-11-11,"US","US-Federal","tulsi gabbard",628800
"US-Federal-2018",2019-11-04,"US","US-Federal","beto o rourke",609800
"US-Federal-2018",2019-10-28,"US","US-Federal","beto o rourke",581900
"US-Federal-2018",2019-10-21,"US","US-Federal","beto o rourke",567400
"US-Federal-2018",2019-10-14,"US","US-Federal","beto o rourke",518800
"US-Federal-2018",2019-10-07,"US","US-Federal","beto o rourke",499100
"US-Federal-2018",2019-09-30,"US","US-Federal","beto o rourke",400900
"US-Federal-2018",2019-09-23,"US","US-Federal","beto o rourke",395400
"US-Federal-2018",2019-09-16,"US","US-Federal","beto o rourke",394500
"US-Federal-2018",2019-09-02,"US","US-Federal","beto o rourke",388800
"US-Federal-2018",2019-08-26,"US","US-Federal","beto o rourke",388100
"US-Federal-2018",2019-08-19,"US","US-Federal","beto o rourke",387400
"US-Federal-2018",2019-08-12,"US","US-Federal","beto o rourke",386000
"US-Federal-2018",2019-08-05,"US","US-Federal","beto o rourke",381600
"US-Federal-2018",2019-07-29,"US","US-Federal","kamala harris",296000
"US-Federal-2018",2019-07-22,"US","US-Federal","kamala harris",296000
"US-Federal-2018",2019-07-15,"US","US-Federal","kamala harris",296000
"US-Federal-2018",2019-07-08,"US","US-Federal","kamala harris",296000
"US-Federal-2018",2019-07-01,"US","US-Federal","kamala harris",296000
"US-Federal-2018",2019-06-24,"US","US-Federal","joe biden",244600
"US-Federal-2018",2019-06-17,"US","US-Federal","rick scott",234100
"US-Federal-2018",2019-06-10,"US","US-Federal","rick scott",226400
"US-Federal-2018",2019-06-03,"US","US-Federal","rick scott",210800
"US-Federal-2018",2019-05-27,"US","US-Federal","rick scott",206100
"US-Federal-2018",2019-05-20,"US","US-Federal","rick scott",200800
"US-Federal-2018",2019-05-13,"US","US-Federal","rick scott",190900
"US-Federal-2018",2019-05-06,"US","US-Federal","pete buttigieg",186900
"US-Federal-2018",2019-04-29,"US","US-Federal","pete buttigieg",182900
"US-Federal-2018",2019-04-22,"US","US-Federal","pete buttigieg",178400
"US-Federal-2018",2019-04-15,"US","US-Federal","beto",150100
"US-Federal-2018",2019-04-08,"US","US-Federal","beto",151300
"US-Federal-2018",2019-04-01,"US","US-Federal","beto",150100
"US-Federal-2018",2019-03-25,"US","US-Federal","beto",152400
"US-Federal-2018",2019-03-24,"US","US-Federal","beto",152400
"US-Federal-2018",2019-03-18,"US","US-Federal","beto",150100
"US-Federal-2018",2019-03-11,"US","US-Federal","ted cruz",140400
"US-Federal-2018",2019-02-24,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2019-02-18,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2019-02-11,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2019-02-04,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2019-01-28,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2019-01-21,"US","US-Federal","ted cruz",129500
"US-Federal-2018",2019-01-14,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2019-01-07,"US","US-Federal","bill nelson",128900
"US-Federal-2018",2018-12-10,"US","US-Federal","bill nelson",125800
"US-Federal-2018",2018-12-03,"US","US-Federal","bill nelson",128900
"US-Federal-2018",2018-11-26,"US","US-Federal","josh hawley",129500
"US-Federal-2018",2018-11-19,"US","US-Federal","josh hawley",129500
"US-Federal-2018",2018-11-12,"US","US-Federal","josh hawley",129500
"US-Federal-2018",2018-11-05,"US","US-Federal","josh hawley",120600
"US-Federal-2018",2018-10-29,"US","US-Federal","ted cruz",105300
"US-Federal-2018",2018-10-22,"US","US-Federal","phil bredesen",90900
"US-Federal-2018",2018-10-15,"US","US-Federal","heidi heitkamp",69500
"US-Federal-2018",2018-10-09,"US","US-Federal","ted cruz",59200
"US-Federal-2018",2018-10-01,"US","US-Federal","aclu",48400
"US-Federal-2018",2018-09-24,"US","US-Federal","ron desantis",38500
"US-Federal-2018",2018-09-17,"US","US-Federal","ron desantis",37300
"US-Federal-2018",2018-09-10,"US","US-Federal","beto o rourke",37300
"US-Federal-2018",2018-09-03,"US","US-Federal","beto o rourke",37300
"US-Federal-2018",2018-08-27,"US","US-Federal","aclu",35500
"US-Federal-2018",2018-08-13,"US","US-Federal","beto o'rourke",25200
"US-Federal-2018",2019-12-02,"US","US-Federal","donald trump",673300
"US-Federal-2018",2019-11-25,"US","US-Federal","donald trump",673300
"US-Federal-2018",2019-11-20,"US","US-Federal","beto o rourke",665300
"US-Federal-2018",2019-11-18,"US","US-Federal","beto o rourke",659100
"US-Federal-2018",2019-11-11,"US","US-Federal","beto o rourke",628800
"US-Federal-2018",2019-11-04,"US","US-Federal","tulsi gabbard",609800
"US-Federal-2018",2019-10-28,"US","US-Federal","tulsi gabbard",581900
"US-Federal-2018",2019-10-21,"US","US-Federal","tulsi gabbard",567400
"US-Federal-2018",2019-10-14,"US","US-Federal","donald trump",518800
"US-Federal-2018",2019-10-07,"US","US-Federal","tulsi gabbard",499100
"US-Federal-2018",2019-09-30,"US","US-Federal","tulsi gabbard",400900
"US-Federal-2018",2019-09-23,"US","US-Federal","tulsi gabbard",395400
"US-Federal-2018",2019-09-16,"US","US-Federal","tulsi gabbard",394500
"US-Federal-2018",2019-09-02,"US","US-Federal","tulsi gabbard",388800
"US-Federal-2018",2019-08-26,"US","US-Federal","tulsi gabbard",388100
"US-Federal-2018",2019-08-19,"US","US-Federal","tulsi gabbard",387400
"US-Federal-2018",2019-08-12,"US","US-Federal","tulsi gabbard",386000
"US-Federal-2018",2019-08-05,"US","US-Federal","tulsi gabbard",381600
"US-Federal-2018",2019-07-29,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-07-22,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-07-15,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-07-08,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-07-01,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-06-24,"US","US-Federal","rick scott",244600
"US-Federal-2018",2019-06-17,"US","US-Federal","joe biden",234100
"US-Federal-2018",2019-06-10,"US","US-Federal","joe biden",226400
"US-Federal-2018",2019-06-03,"US","US-Federal","joe biden",210800
"US-Federal-2018",2019-05-27,"US","US-Federal","joe biden",206100
"US-Federal-2018",2019-05-20,"US","US-Federal","joe biden",200800
"US-Federal-2018",2019-05-13,"US","US-Federal","joe biden",190900
"US-Federal-2018",2019-05-06,"US","US-Federal","joe biden",186900
"US-Federal-2018",2019-04-29,"US","US-Federal","beto",182900
"US-Federal-2018",2019-04-22,"US","US-Federal","beto",178400
"US-Federal-2018",2019-04-15,"US","US-Federal","aclu",150100
"US-Federal-2018",2019-04-08,"US","US-Federal","aclu",151300
"US-Federal-2018",2019-04-01,"US","US-Federal","aclu",150100
"US-Federal-2018",2019-03-25,"US","US-Federal","aclu",152400
"US-Federal-2018",2019-03-24,"US","US-Federal","aclu",152400
"US-Federal-2018",2019-03-18,"US","US-Federal","vote",150100
"US-Federal-2018",2019-03-11,"US","US-Federal","aclu",140400
"US-Federal-2018",2019-02-24,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2019-02-18,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2019-02-11,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2019-02-04,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2019-01-28,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2019-01-21,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2019-01-14,"US","US-Federal","elizabeth warren",129500
"US-Federal-2018",2019-01-07,"US","US-Federal","heidi heitkamp",128900
"US-Federal-2018",2018-12-10,"US","US-Federal","josh hawley",125800
"US-Federal-2018",2018-12-03,"US","US-Federal","heidi heitkamp",128900
"US-Federal-2018",2018-11-26,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2018-11-19,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2018-11-12,"US","US-Federal","bill nelson",129500
"US-Federal-2018",2018-11-05,"US","US-Federal","beto",120600
"US-Federal-2018",2018-10-29,"US","US-Federal","phil bredesen",105300
"US-Federal-2018",2018-10-22,"US","US-Federal","ted cruz",90900
"US-Federal-2018",2018-10-15,"US","US-Federal","ted cruz",69500
"US-Federal-2018",2018-10-09,"US","US-Federal","phil bredesen",59200
"US-Federal-2018",2018-10-01,"US","US-Federal","ted cruz",48400
"US-Federal-2018",2018-09-24,"US","US-Federal","josh hawley",38500
"US-Federal-2018",2018-09-17,"US","US-Federal","josh hawley",37300
"US-Federal-2018",2018-09-10,"US","US-Federal","aclu",37300
"US-Federal-2018",2018-09-03,"US","US-Federal","aclu",37300
"US-Federal-2018",2018-08-27,"US","US-Federal","diane black",35500
"US-Federal-2018",2018-08-13,"US","US-Federal","rick scott",25200
"US-Federal-2018",2019-12-02,"US","US-Federal","beto o rourke",673300
"US-Federal-2018",2019-11-25,"US","US-Federal","beto o rourke",673300
"US-Federal-2018",2019-11-20,"US","US-Federal","donald trump",665300
"US-Federal-2018",2019-11-18,"US","US-Federal","donald trump",659100
"US-Federal-2018",2019-11-11,"US","US-Federal","donald trump",628800
"US-Federal-2018",2019-11-04,"US","US-Federal","donald trump",609800
"US-Federal-2018",2019-10-28,"US","US-Federal","donald trump",581900
"US-Federal-2018",2019-10-21,"US","US-Federal","donald trump",567400
"US-Federal-2018",2019-10-14,"US","US-Federal","tulsi gabbard",518800
"US-Federal-2018",2019-10-07,"US","US-Federal","donald trump",499100
"US-Federal-2018",2019-09-30,"US","US-Federal","joe biden",400900
"US-Federal-2018",2019-09-23,"US","US-Federal","joe biden",395400
"US-Federal-2018",2019-09-16,"US","US-Federal","joe biden",394500
"US-Federal-2018",2019-09-02,"US","US-Federal","joe biden",388800
"US-Federal-2018",2019-08-26,"US","US-Federal","joe biden",388100
"US-Federal-2018",2019-08-19,"US","US-Federal","joe biden",387400
"US-Federal-2018",2019-08-12,"US","US-Federal","joe biden",386000
"US-Federal-2018",2019-08-05,"US","US-Federal","joe biden",381600
"US-Federal-2018",2019-07-29,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-07-22,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-07-15,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-07-08,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-07-01,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-06-24,"US","US-Federal","kamala harris",244600
"US-Federal-2018",2019-06-17,"US","US-Federal","kamala harris",234100
"US-Federal-2018",2019-06-10,"US","US-Federal","kamala harris",226400
"US-Federal-2018",2019-06-03,"US","US-Federal","aclu",210800
"US-Federal-2018",2019-05-27,"US","US-Federal","aclu",206100
"US-Federal-2018",2019-05-20,"US","US-Federal","aclu",200800
"US-Federal-2018",2019-05-13,"US","US-Federal","aclu",190900
"US-Federal-2018",2019-05-06,"US","US-Federal","aclu",186900
"US-Federal-2018",2019-04-29,"US","US-Federal","aclu",182900
"US-Federal-2018",2019-04-22,"US","US-Federal","aclu",178400
"US-Federal-2018",2019-04-15,"US","US-Federal","ted cruz",150100
"US-Federal-2018",2019-04-08,"US","US-Federal","vote",151300
"US-Federal-2018",2019-04-01,"US","US-Federal","ted cruz",150100
"US-Federal-2018",2019-03-25,"US","US-Federal","vote",152400
"US-Federal-2018",2019-03-24,"US","US-Federal","vote",152400
"US-Federal-2018",2019-03-18,"US","US-Federal","ted cruz",150100
"US-Federal-2018",2019-03-11,"US","US-Federal","vote",140400
"US-Federal-2018",2019-02-24,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2019-02-18,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2019-02-11,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2019-02-04,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2019-01-28,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2019-01-21,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2019-01-14,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2019-01-07,"US","US-Federal","josh hawley",128900
"US-Federal-2018",2018-12-10,"US","US-Federal","beto",125800
"US-Federal-2018",2018-12-03,"US","US-Federal","josh hawley",128900
"US-Federal-2018",2018-11-26,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2018-11-19,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2018-11-12,"US","US-Federal","heidi heitkamp",129500
"US-Federal-2018",2018-11-05,"US","US-Federal","heidi heitkamp",120600
"US-Federal-2018",2018-10-29,"US","US-Federal","heidi heitkamp",105300
"US-Federal-2018",2018-10-22,"US","US-Federal","heidi heitkamp",90900
"US-Federal-2018",2018-10-15,"US","US-Federal","beto",69500
"US-Federal-2018",2018-10-09,"US","US-Federal","josh hawley",59200
"US-Federal-2018",2018-10-01,"US","US-Federal","bill nelson",48400
"US-Federal-2018",2018-09-24,"US","US-Federal","bill nelson",38500
"US-Federal-2018",2018-09-17,"US","US-Federal","diane black",37300
"US-Federal-2018",2018-09-10,"US","US-Federal","diane black",37300
"US-Federal-2018",2018-09-03,"US","US-Federal","diane black",37300
"US-Federal-2018",2018-08-27,"US","US-Federal","beto o rourke",35500
"US-Federal-2018",2018-08-13,"US","US-Federal","bill nelson",25200
